"gameId","playId","pyoe_max","delta_max","second_delta_max","pyoe_min","delta_min","second_delta_min","pyoe_mean","delta_mean","second_delta_mean","pyoe","delta_first","second_delta_first","playDescription","quarter","down","yardsToGo","possessionTeam","specialTeamsPlayType","specialTeamsResult","kickerId","returnerId","kickBlockerId","yardlineSide","yardlineNumber","gameClock","penaltyCodes","penaltyJerseyNumbers","penaltyYards","preSnapHomeScore","preSnapVisitorScore","passResult","kickLength","kickReturnYardage","playResult","absoluteYardlineNumber","displayName","pyoe_acum","n"
"2020111504","2213",4.80810647964478,19.480636306107,19.480636306107,-6.21502256393433,-3.05566501617432,-20.3070065453649,0.518233765411378,0.122409271150827,0.0210157585144043,2.1148046875,19.480636306107,19.480636306107,"G.Gano kicks 59 yards from NYG 35 to PHI 6. B.Scott pushed ob at PHI 28 for 22 yards (M.Harper). PENALTY on PHI-S.Bradley, Illegal Block Above the Waist, 10 yards, enforced at PHI 26. Officially, a return for 20 yards.",3,0,0,"NYG","Kickoff","Return",35102,46270,NA,"NYG",35,54000,"IBW","PHI 54",10,14,3,NA,59,20,49,45,"Boston Scott",3.39238052368164,10
"2020111504","2837",0.688413705825806,17.0496325492859,17.2678668498993,-3.7919474029541,-2.87924480438232,-16.9129824638367,-1.12433807197213,-0.0392461848258972,0.00384009838104248,-1.88206512451172,17.0496325492859,17.2678668498993,"J.Elliott kicks 60 yards from PHI 35 to NYG 5. D.Lewis to NYG 23 for 18 yards (D.Riley).",3,0,0,"PHI","Kickoff","Return",44966,37224,NA,"PHI",35,19200,NA,NA,NA,21,17,NA,60,18,42,75,"Dion Lewis",27.4363940429687,6
"2020111504","3065",11.3531873893738,6.73941826820374,6.36938285827637,-6.07243633270264,-1.70410490036011,-6.76063370704651,5.16885562094246,0.0827158311518227,0.0833162272848734,7.95949447631836,6.73941826820374,6.36938285827637,"(1:15) C.Johnston punts 56 yards to NYG 15, Center-R.Lovato. J.Peppers pushed ob at NYG 31 for 16 yards (R.Ford).",3,4,11,"PHI","Punt","Return",45603,44837,NA,"PHI",29,4500,NA,NA,NA,21,17,NA,56,16,40,81,"Jabrill Peppers",22.2423074150086,8
"2020111504","3373",12.7122332572937,5.88539171218872,5.20157909393311,-2.63105821609497,-2.9345246553421,-5.58668851852417,4.98076354328791,-0.00413987901475694,-0.00239636633131239,10.5572555160522,5.88539171218872,5.20157909393311,"(11:14) C.Johnston punts 50 yards to NYG 39, Center-R.Lovato. J.Peppers to PHI 41 for 20 yards (A.Singleton).",4,4,17,"PHI","Punt","Return",45603,44837,NA,"PHI",11,40440,NA,NA,NA,21,17,NA,50,20,30,21,"Jabrill Peppers",32.7995629310608,9
"2020111504","41",1.40058443546296,22.1150773465633,22.1174434125423,-7.23637458801269,-5.21546459197998,-22.5522473752499,-1.90453888077359,-0.000804979002700662,0.0000871194983428379,-5.85319023132324,22.1150773465633,22.1174434125423,"J.Elliott kicks 67 yards from PHI 35 to NYG -2. D.Lewis to NYG 15 for 17 yards (W.Parks, D.Taylor).",1,0,0,"PHI","Kickoff","Return",44966,37224,NA,"PHI",35,54000,NA,NA,NA,0,0,NA,67,17,50,45,"Dion Lewis",21.5832038116455,7
"2020111504","953",9.67302356719971,6.44733428955078,8.94822692871094,-5.43114936828614,-8.6904468536377,-15.1377811431885,3.45682550980494,-0.286608086182521,-0.00369366774192223,5.60007949829101,3.38030624389648,3.07011032104492,"G.Gano kicks 62 yards from NYG 35 to PHI 3. B.Scott pushed ob at PHI 34 for 31 yards (D.Mayo). PENALTY on PHI-C.Clement, Offensive Holding, 9 yards, enforced at PHI 18. Officially, a return for 15 yards.",2,0,0,"NYG","Kickoff","Return",35102,46270,NA,"NYG",35,53820,"OH","PHI 30",9,14,3,NA,62,15,56,45,"Boston Scott",8.99246002197265,11
"2020111505","1063",1.87007989048958,22.3890028595924,22.4784129261971,-6.91465599060058,-4.45953559875488,-21.7188006043434,-2.00437792828581,-0.00798101143025961,-0.000672958974466949,-4.85004989624022,22.3890028595924,22.4784129261971,"C.Boswell kicks 68 yards from PIT 35 to CIN -3. B.Wilson to CIN 19 for 22 yards (J.Samuels).",1,0,0,"PIT","Kickoff","Return",41953,45020,NA,"PIT",35,6660,NA,NA,NA,12,0,NA,68,22,46,45,"Brandon Wilson",40.2131959915161,16
"2020111505","177",4.79210117340088,12.3674095273018,12.8079967498779,-5.28520633697509,-3.73430633544922,-12.8907325863838,0.290166604648033,-0.00959834908445676,0.00548235828677813,0.397660293579108,12.3674095273018,12.8079967498779,"(13:38) J.Berry punts 48 yards to CIN 19, Center-K.Canaday. A.Erickson to CIN 32 for 13 yards (O.Adeniyi, D.Watt). FUMBLES (O.Adeniyi), RECOVERED by PIT-B.Snell at CIN 32.",1,4,5,"PIT","Punt","Return",42333,43663,NA,"PIT",33,49080,NA,NA,NA,0,0,NA,48,13,35,43,"Alex Erickson",-34.7289562416077,10
"2020111505","2250",0.855752716064458,21.5197134017944,19.9708995819092,-8.9888784790039,-7.1841983795166,-22.909161567688,-2.59086154747009,0.0355634689331055,-0.0237820053100586,-3.23366355895996,21.5197134017944,19.9708995819092,"C.Boswell kicks 66 yards from PIT 35 to CIN -1. B.Wilson to CIN 22 for 23 yards (J.Dangerfield).",2,0,0,"PIT","Kickoff","Return",41953,45020,NA,"PIT",35,6480,NA,NA,NA,22,7,NA,66,23,43,75,"Brandon Wilson",36.9795324325562,17
"2020111505","2739",-4.61824224472046,5.35126543045044,4.93706631660461,-8.67867660522461,-0.506618976593018,-4.53252506256104,-6.52546840286255,1.52833995819092,0.128280115127563,-4.61824224472046,5.35126543045044,4.93706631660461,"(11:06) J.Berry punts 58 yards to CIN 15, Center-K.Canaday. A.Erickson to CIN 15 for no gain (J.Layne).",3,4,7,"PIT","Punt","Return",42333,43663,NA,"PIT",27,39960,NA,NA,NA,22,7,NA,58,0,58,37,"Alex Erickson",-39.3471984863281,11
"2020111505","2936",3.32676713943481,7.67216920852661,6.72572410106659,-1.93477722167969,-4.49231481552124,-9.59545803070068,0.545832718390167,-0.0231590177498612,-0.0185577472050985,-0.283279113769531,7.67216920852661,6.72572410106659,"(8:47) K.Huber punts 42 yards to PIT 25, Center-C.Harris. R.McCloud to PIT 33 for 8 yards (S.Williams; L.Wilson).",3,4,9,"CIN","Punt","Return",34593,46256,NA,"CIN",33,31620,NA,NA,NA,22,7,NA,42,8,34,77,"Ray-Ray McCloud",29.7541396141052,11
"2020111505","3361",1.53085662841797,1.50934076309204,1.94583749771118,-5.41736743927002,-1.58729100227356,-2.51266193389893,-1.181228031487,-0.0559269277060904,-0.0131432675733799,1.46851697921753,1.50934076309204,0.681427001953125,"(4:07) K.Huber punts 45 yards to PIT 30, Center-C.Harris. R.McCloud to PIT 25 for -5 yards (S.Perine).",3,4,10,"CIN","Punt","Return",34593,46256,NA,"CIN",25,14820,NA,NA,NA,29,7,NA,45,-5,50,85,"Ray-Ray McCloud",31.2226565933228,12
"2020111505","3874",40.263612575531,7.63157510757446,7.89107811450958,-2.07135614395142,-4.10220718383789,-8.7586784362793,20.7978213657871,-0.00772862665114864,-0.0110956122798304,32.7992646408081,7.63157510757446,7.89107811450958,"(13:27) K.Huber punts 49 yards to PIT 43, Center-C.Harris. R.McCloud to CIN 15 for 42 yards (G.Pratt).",4,4,5,"CIN","Punt","Return",34593,46256,NA,"CIN",8,48420,NA,NA,NA,29,7,NA,49,42,7,18,"Ray-Ray McCloud",64.0219212341309,13
"2020111505","4299",2.38279034614564,10.6604409217834,12.6711144447327,-3.94060317993163,-3.70062160491943,-10.3362498283386,-0.151570696895181,-0.0603311835108577,0.0572763649193016,-2.78641475677489,10.6604409217834,12.6711144447327,"R.Bullock kicks 51 yards from CIN 35 to PIT 14. R.McCloud to PIT 24 for 10 yards (A.Davis-Gaither).",4,0,0,"CIN","Kickoff","Return",38691,46256,NA,"CIN",35,18300,NA,NA,NA,36,10,NA,51,10,41,45,"Ray-Ray McCloud",41.4505787277222,13
"2020111505","844",4.20749059677124,17.1577116847038,17.1981673240662,-3.94356494903565,-2.777587890625,-19.2864024043083,0.931093925975618,0.0281499893892379,0.00305929780006409,-1.4055061340332,17.1577116847038,17.1981673240662,"C.Boswell kicks 62 yards from PIT 35 to CIN 3. B.Wilson pushed ob at CIN 21 for 18 yards (M.Allen).",1,0,0,"PIT","Kickoff","Return",41953,45020,NA,"PIT",35,17400,NA,NA,NA,6,0,NA,62,18,44,45,"Brandon Wilson",35.574026298523,18
"2020111506","1306",8.27121528625489,24.3738275766373,25.0896382331848,-5.62451934814453,-2.69945907592773,-26.1153799295425,2.49538667070105,0.0966090065367678,0.0240485795000766,4.39227638244629,24.3738275766373,25.0896382331848,"Z.Gonzalez kicks 69 yards from ARI 35 to BUF -4. A.Roberts pushed ob at BUF 30 for 34 yards (J.Whittaker).",2,0,0,"ARI","Kickoff","Return",45037,35527,NA,"ARI",35,31500,NA,NA,NA,6,10,NA,69,34,35,75,"Andre Roberts",89.475643157959,16
"2020111506","2281",-0.536454737186432,20.7217842638493,20.7286082208157,-10.054769744873,-4.73098373413086,-20.5230557024479,-4.19589749608721,0.00186446096215929,-0.0280341676303319,-6.43993164062499,20.7217842638493,20.7286082208157,"Z.Gonzalez kicks 70 yards from ARI 35 to BUF -5. A.Roberts to BUF 10 for 15 yards (T.Sherfield).",3,0,0,"ARI","Kickoff","Return",45037,35527,NA,"ARI",35,54000,NA,NA,NA,9,16,NA,70,15,55,45,"Andre Roberts",83.035711517334,17
"2020111506","3020",-0.382714672088625,20.2994837760925,20.3708445727825,-9.61739608764648,-2.44600105285645,-22.1078772544861,-4.84006507970038,0.0678540581748599,0.0641086662099475,-7.58353118896486,20.2994837760925,20.3708445727825,"Z.Gonzalez kicks 66 yards from ARI 35 to BUF -1. A.Roberts to BUF 12 for 13 yards (T.Sherfield).",3,0,0,"ARI","Kickoff","Return",45037,35527,NA,"ARI",35,20640,NA,NA,NA,16,23,NA,66,13,53,45,"Andre Roberts",75.4521803283691,18
"2020111506","364",17.5748664474487,21.4253333806992,21.4580262899399,-13.7961461639404,-5.12243890762329,-22.6872447729111,5.5636482086888,0.0462270908885532,0.0155197161215323,14.9068302917481,21.4253333806992,21.4580262899399,"Z.Gonzalez kicks 68 yards from ARI 35 to BUF -3. A.Roberts to BUF 37 for 40 yards (J.Whittaker).",1,0,0,"ARI","Kickoff","Return",45037,35527,NA,"ARI",35,35580,NA,NA,NA,3,0,NA,68,40,28,45,"Andre Roberts",90.3590106201172,19
"2020111506","3649",19.7803165817261,10.3349289894104,10.9712393283844,-16.3572100067139,-3.36218762397766,-11.226948261261,9.75519893925007,0.178716974992018,0.0146964256580059,10.7148138809204,10.3349289894104,10.9712393283844,"(12:06) C.Bojorquez punts 61 yards to ARI 9, Center-R.Ferguson. C.Kirk ran ob at ARI 32 for 23 yards (R.Ferguson).",4,4,16,"BUF","Punt","Return",46903,46116,NA,"BUF",30,43560,NA,NA,NA,26,23,NA,61,23,38,40,"Christian Kirk",-28.6154522705078,9
"2020111506","40",0.995850181579591,22.3787230849266,22.338151216507,-8.89094982147217,-3.93634033203125,-25.3131465315819,-2.61996890491909,0.117267474532127,-0.0559158507320616,-8.36509162902832,22.3787230849266,22.338151216507,"T.Bass kicks 62 yards from BUF 35 to ARI 3. C.Edmonds to ARI 20 for 17 yards (A.Smith).",1,0,0,"BUF","Kickoff","Return",52596,46203,NA,"BUF",35,54000,NA,NA,NA,0,0,NA,62,17,45,75,"Chase Edmonds",15.4676067352295,9
"2020111506","4074",1.80889941215514,5.11136293411255,5.17602968215942,-3.43412034988404,-2.13431930541992,-5.31376218795776,-1.02325166115055,-0.0575125140172464,0.00822143974127593,-1.24515163421631,5.11136293411255,5.17602968215942,"(6:55) C.Bojorquez punts 53 yards to ARI 10, Center-R.Ferguson. C.Kirk to ARI 2 for -8 yards (S.Neal).",4,4,12,"BUF","Punt","Return",46903,46116,NA,"BUF",37,24900,NA,NA,NA,26,23,NA,53,-8,61,47,"Christian Kirk",-29.8606039047241,10
"2020111506","4183",1.04667125701904,8.67991173267365,8.61406576633453,-6.93230278015136,-4.11241006851196,-8.6808854341507,-1.6504287990447,0.0928044819062756,0.0378377899046867,-0.222274742126466,8.67991173267365,8.61406576633453,"(4:47) A.Lee punts 47 yards to BUF 48, Center-A.Brewer. A.Roberts to ARI 42 for 10 yards (D.Foster). PENALTY on BUF-S.Neal, Offensive Holding, 10 yards, enforced at ARI 42.",4,4,7,"ARI","Punt","Return",29141,35527,NA,"ARI",5,17220,"OH","BUF 33",10,26,23,NA,47,10,47,105,"Andre Roberts",55.584013004303,15
"2020111506","4318",-0.848036508560178,6.40907883644104,8.17035675048828,-7.27711534500122,-1.76127791404724,-6.65622797608376,-3.89807694329156,0.379387638635106,0.350739391313659,-6.67655820846558,6.27842035889626,6.18265056610107,"(3:43) A.Lee punts 43 yards to BUF 22, Center-A.Brewer. A.Roberts to BUF 22 for no gain (C.Washington).",4,4,16,"ARI","Punt","Return",29141,35527,NA,"ARI",35,13380,NA,NA,NA,26,23,NA,43,0,43,75,"Andre Roberts",48.9074547958374,16
"2020111506","593",3.71199454307556,18.2048913240433,18.0673625469208,-6.43492706298828,-3.35684394836426,-18.2710038423538,-0.49660063716724,-0.0241221383665547,-0.00208376935034087,0.196450271606444,18.2048913240433,18.0673625469208,"T.Bass kicks 65 yards from BUF 35 to ARI 0. C.Edmonds to ARI 22 for 22 yards (D.Lee).",1,0,0,"BUF","Kickoff","Return",52596,46203,NA,"BUF",35,22980,NA,NA,NA,3,7,NA,65,22,43,75,"Chase Edmonds",15.6640570068359,10
"2020111507","1107",49.7893095016479,14.7779386639595,14.6547674536705,-6.23360824584961,-8.78207397460938,-17.3945846557617,25.2503318424225,0.0573209944524263,-0.00483557926981073,46.1439475631714,14.7779386639595,14.6547674536705,"(12:34) S.Martin punts 58 yards to LV 40, Center-J.Bobenmoyer. H.Renfrow for 60 yards, TOUCHDOWN NULLIFIED by Penalty. PENALTY on LV-J.Abram, Illegal Blindside Block, 15 yards, enforced at LV 44.",2,4,10,"DEN","Punt","Return",40113,47932,NA,"DEN",2,45240,"IBB","LV 24",15,7,3,NA,58,4,69,108,"Hunter Renfrow",65.690108757019,7
"2020111507","143",13.8277122497559,17.249196767807,17.7283263206482,-1.74482658386231,-3.74055290222168,-17.0021817684174,6.33511839066782,0.00022329245844195,0.0135123268250496,9.92812126159668,17.249196767807,17.7283263206482,"(13:39) S.Martin punts 44 yards to LV 48, Center-J.Bobenmoyer. H.Renfrow to DEN 23 for 29 yards (J.Watson). PENALTY on LV-K.Nixon, Offensive Holding, 10 yards, enforced at LV 48.",1,4,5,"DEN","Punt","Return",40113,47932,NA,"DEN",8,49140,"OH","LV 22",10,0,0,NA,44,0,54,18,"Hunter Renfrow",75.6182300186157,8
"2020111507","1490",0.0363949394226069,21.0143482685089,21.6760354042053,-12.3294874572754,-3.21875953674316,-21.9490883350372,-6.04479423712461,-0.0293607742358477,0.0207549104323754,-12.3294874572754,21.0143482685089,21.6760354042053,"B.McManus kicks 66 yards from DEN 35 to LV -1. J.Richard to LV 13 for 14 yards (J.Watson). LV-J.Richard was injured during the play. His return is Questionable.",2,0,0,"DEN","Kickoff","Return",40276,44045,NA,"DEN",35,29700,NA,NA,NA,7,6,NA,66,14,52,75,"Jalen Richard",19.117024230957,10
"2020111507","3315",6.68831098556519,5.18252849578857,5.68209362030029,-4.94846200942993,-2.35729932785034,-5.30660247802734,2.66466350902211,-0.0178447311574763,0.0127510916103016,5.65384132385254,5.18252849578857,5.68209362030029,"(13:01) S.Martin punts 44 yards to LV 36, Center-J.Bobenmoyer. H.Renfrow to DEN 48 for 16 yards (J.Watson).",4,4,15,"DEN","Punt","Return",40113,47932,NA,"DEN",20,46860,NA,NA,NA,23,6,NA,44,16,28,90,"Hunter Renfrow",81.2720713424683,9
"2020111507","344",8.42227401733398,19.9236798286438,20.19722032547,-6.07638216018677,-5.43409538269043,-20.4480805397034,2.8055556504543,0.104687635715191,0.0148960810441237,5.22369506835938,19.9236798286438,20.19722032547,"D.Carlson kicks 65 yards from LV 35 to DEN 0. D.Spencer pushed ob at DEN 26 for 26 yards (J.Abram).",1,0,0,"LV","Kickoff","Return",46236,42051,NA,"LV",35,35040,NA,NA,NA,7,0,NA,65,26,39,75,"Diontae Spencer",-14.3393836212158,5
"2020111507","40",1.30721029281616,19.7243297696114,19.6470880657434,-17.9132249450684,-7.86687278747559,-19.9435852169991,-3.84094558715478,-0.00170288072235283,-0.00101315418536636,-17.6524803924561,19.7243297696114,19.6470880657434,"D.Carlson kicks 63 yards from LV 35 to DEN 2. D.Spencer to DEN 5 for 3 yards (D.Carrier; D.Booker). PENALTY on DEN-P.Locke, Illegal Double-Team Block, 2 yards, enforced at DEN 5.",1,0,0,"LV","Kickoff","Return",46236,42051,NA,"LV",35,54000,"IDT","DEN 37",2,0,0,NA,63,3,62,75,"Diontae Spencer",-31.9918640136719,6
"2020111509","1407",7.84520084381104,32.1714607477188,32.2817059755325,-3.13953063964843,-8.48731803894043,-40.6587787866592,2.6068332441854,-0.0165075985590617,0.000927645415067673,-3.13953063964843,32.1714607477188,32.2817059755325,"K.Forbath kicks 65 yards from LA 35 to SEA 0. T.Homer to SEA 32 for 32 yards (N.Webster; J.Polite).",2,0,0,"LA","Kickoff","Return",38220,47987,NA,"LA",35,22740,NA,NA,NA,17,7,NA,65,32,33,75,"Travis Homer",-5.05348861694336,10
"2020111509","1584",5.27370845794678,19.5662398338318,20.4673218727112,-5.05371299743652,-4.8721079826355,-22.1612372398376,0.2482516035929,-0.0431891087284113,0.0194794176978634,-4.14057853698731,19.5662398338318,20.4673218727112,"J.Myers kicks 64 yards from SEA 35 to LA 1. N.Webster to LA 18 for 17 yards (N.Thorpe).",2,0,0,"SEA","Kickoff","Return",41175,48784,NA,"SEA",35,13500,NA,NA,NA,17,10,NA,64,17,47,45,"Nsimba Webster",-13.9783706665039,7
"2020111509","2217",2.17738082885742,20.2635335922241,19.9705412387848,-10.5660173034668,-4.57247161865234,-20.8991384506226,-2.71721423409201,-0.0396272399208762,-0.00506517453627153,1.80347663879395,20.2635335922241,19.9705412387848,"K.Forbath kicks 65 yards from LA 35 to SEA 0. T.Homer to SEA 33 for 33 yards (T.Reeder).",3,0,0,"LA","Kickoff","Return",38220,47987,NA,"LA",35,54000,NA,NA,NA,17,13,NA,65,33,32,45,"Travis Homer",-3.25001197814941,11
"2020111509","281",1.06911440849304,20.0749909877777,22.9907698631287,-12.3079438018799,-4.91744613647461,-20.8706796169281,-3.05280253040695,-0.057419887233165,0.0477815025275753,-3.86794830322266,20.0749909877777,22.9907698631287,"K.Forbath kicks 65 yards from LA 35 to SEA 0. T.Homer to SEA 22 for 22 yards (J.Hughes; N.Webster).",1,0,0,"LA","Kickoff","Return",38220,47987,NA,"LA",35,34620,NA,NA,NA,3,0,NA,65,22,43,45,"Travis Homer",-7.11796028137207,12
"2020111509","2890",9.29408641815185,14.40855884552,16.0304160118103,-8.07806854248047,-16.3226709365845,-30.7312297821045,3.12818008700284,0.0267874273386869,0.00262143828652122,4.94002025604248,8.83376950025558,8.91798824071884,"(4:45) M.Dickson punts 57 yards to LA 11, Center-T.Ott. N.Webster pushed ob at LA 26 for 15 yards (Sm.Griffin).",3,4,25,"SEA","Punt","Return",46218,48784,NA,"SEA",32,17100,NA,NA,NA,23,13,NA,57,15,42,78,"Nsimba Webster",-16.284240026474,11
"2020111509","490",4.51546352386474,20.2353309094906,20.7510180473328,-6.36009304046631,-5.83748245239258,-22.590402930975,0.59104974497196,0.0209940859051638,0.0278855638448582,-0.362118988037111,20.2353309094906,20.7510180473328,"J.Myers kicks 62 yards from SEA 35 to LA 3. N.Webster to LA 23 for 20 yards (N.Bellore).",1,0,0,"SEA","Kickoff","Return",41175,48784,NA,"SEA",35,21600,NA,NA,NA,3,7,NA,62,20,42,75,"Nsimba Webster",-14.340489654541,8
"2020111510","1403",-2.63025712966919,25.8492860794067,25.5897421836853,-15.7613298034668,-4.75125694274902,-30.6005430221558,-8.02895502567291,-0.0123928864796956,-0.0298618078231812,-15.7613298034668,25.8492860794067,25.5897421836853,"W.Lutz kicks 65 yards from NO 35 to SF 0. J.McKinnon to SF 14 for 14 yards (Z.Baun).",2,0,0,"NO","Kickoff","Return",43689,41325,NA,"NO",35,24480,NA,NA,NA,10,10,NA,65,14,51,45,"Jerick McKinnon",-19.5414714050293,7
"2020111510","2194",1.63317251682282,21.8551129102707,22.5072460174561,-7.05175121307373,-5.99713182449341,-21.4673146009445,-2.33578102175394,0.000609138276841905,-0.0464405589633518,-2.3552764892578,21.8551129102707,22.5072460174561,"M.Wishnowsky kicks 64 yards from SF 35 to NO 1. D.Harris to NO 22 for 21 yards (D.Johnson). INJURY UPDATES: New Orleans #10, T.Smith, concussion protocol, OUT.  New Orleans #90, M.Brown, calf, QUESTIONABLE to return.",3,0,0,"SF","Kickoff","Return",47893,48415,NA,"SF",35,54000,NA,NA,NA,17,10,NA,64,21,43,45,"Deonte Harris",9.10290084838867,12
"2020111510","2823",1.12724619865418,4.03717458248138,3.68711566925049,-7.706383228302,-2.63597440719604,-5.21462666988373,-4.87145918800717,-0.0499032054628645,-0.142192062877473,-5.32789569854737,4.03717458248138,3.68711566925049,"(3:30) M.Wishnowsky punts 47 yards to NO 38, Center-T.Pepper. D.Harris to NO 38 for no gain (K.Webster). FUMBLES (K.Webster), recovered by NO-J.Gray at NO 36.",3,4,14,"SF","Punt","Return",47893,48415,NA,"SF",15,12600,NA,NA,NA,17,10,NA,47,-2,49,25,"Deonte Harris",60.7616368675232,15
"2020111510","403",2.49099586486815,20.5001437664032,20.3610262870789,-6.22281383514405,-3.71058940887451,-20.5870521068573,-0.818299846538282,-0.0447433078011801,-0.00892355414324029,0.225977859497064,20.5001437664032,20.3610262870789,"M.Wishnowsky kicks 69 yards from SF 35 to NO -4. D.Harris to NO 22 for 26 yards (A.Al-Shaair).",1,0,0,"SF","Kickoff","Return",47893,48415,NA,"SF",35,27780,NA,NA,NA,0,7,NA,69,26,43,45,"Deonte Harris",9.32887870788573,13
"2020111510","877",55.017869644165,16.4997305870056,16.9169869422913,-29.2129385375977,-6.39040374755859,-16.2725653648376,20.5370470419718,0.0376169047224412,-0.0220637496458281,54.6714161682129,16.4997305870056,16.9169869422913,"M.Wishnowsky kicks 65 yards from SF 35 to NO 0. D.Harris to SF 25 for 75 yards (J.Mayden).",2,0,0,"SF","Kickoff","Return",47893,48415,NA,"SF",35,53760,NA,NA,NA,0,10,NA,65,75,-10,75,"Deonte Harris",64.0002948760986,14
"2020111511","2066",12.6777436757088,18.4960813522339,19.4650704860687,-4.64743324279785,-2.0460262298584,-20.0093679428101,4.18982102505705,0.000385893152115193,0.0358634324783974,-4.64743324279785,18.4960813522339,19.4650704860687,"J.Bailey kicks 62 yards from NE 35 to BAL 3. D.Duvernay to BAL 27 for 24 yards (J.Williams).",3,0,0,"NE","Kickoff","Return",47946,52500,NA,"NE",35,47820,NA,NA,NA,20,10,NA,62,24,38,45,"Devin Duvernay",107.551910705566,11
"2020111512","1767",13.3900800895691,9.31882381439209,11.3328104019165,-8.2533130645752,-11.1936254501343,-20.5124492645264,5.35695380871113,0.100169931848844,0.00586530833672255,9.4164567565918,6.70348486304283,7.17888414859772,"(1:21) T.Long punts 57 yards to MIA 33, Center-C.Mazza. J.Grant ran ob at LAC 47 for 20 yards (J.Addae).",2,4,15,"LAC","Punt","Return",42663,43475,NA,"LAC",10,4860,NA,NA,NA,14,7,NA,57,20,37,100,"Jakeem Grant",98.07696144104,17
"2020111512","179",-0.551347351074217,22.3007885068655,22.6390101611614,-9.20417335510254,-3.81506443023682,-24.0350605100393,-4.56568027802876,0.140864397443476,0.010258086735294,-9.20417335510254,22.3007885068655,22.6390101611614,"J.Sanders kicks 64 yards from MIA 35 to LAC 1. J.Reed to LAC 14 for 13 yards (J.Perry). PENALTY on LAC-A.Gilman, Illegal Block Above the Waist, 7 yards, enforced at LAC 14.",1,0,0,"MIA","Kickoff","Return",46298,52559,NA,"MIA",35,46440,"IBW","LAC 32",7,7,0,NA,64,13,58,75,"Joe Reed",2.79192680358888,13
"2020111512","1944",1.13530834197998,24.005717754364,24.0594389438629,-6.46043296813966,-4.01306968927383,-23.6863608360291,-2.62799662380803,-0.0274545027285206,0.00109635080610003,-4.67098838806153,24.005717754364,24.0594389438629,"J.Sanders kicks 74 yards from MIA 35 to LAC -9. J.Reed to LAC 13 for 22 yards (K.Frazier).",2,0,0,"MIA","Kickoff","Return",46298,52559,NA,"MIA",35,1440,NA,NA,NA,17,7,NA,74,22,52,45,"Joe Reed",-1.87906158447265,14
"2020111512","2619",-3.42598214149476,16.0014351606369,16.5475239753723,-8.82743041992188,-4.42737722396851,-13.7056378126144,-6.42033467735563,0.0745671604360853,0.0172343211514609,-4.60600898742676,16.0014351606369,16.5475239753723,"J.Sanders kicks 61 yards from MIA 35 to LAC 4. J.Reed to LAC 18 for 14 yards (P.Laird).",3,0,0,"MIA","Kickoff","Return",46298,52559,NA,"MIA",35,9000,NA,NA,NA,20,14,NA,61,14,47,45,"Joe Reed",-6.48507057189941,15
"2020111512","3054",5.0385591506958,5.85227680206299,6.29760265350342,-3.05538392066956,-4.35324764251709,-7.63031387329102,1.7205261562864,-0.0752380649248759,0.0201995889345805,2.7280553817749,5.85227680206299,6.29760265350342,"(10:53) T.Long punts 39 yards to MIA 43, Center-C.Mazza. J.Grant to LAC 38 for 19 yards (N.Vigil; J.Addae).",4,4,17,"LAC","Punt","Return",42663,43475,NA,"LAC",18,39180,NA,NA,NA,26,14,NA,39,19,20,28,"Jakeem Grant",100.805016822815,18
"2020111512","3471",10.4419125366211,22.7167055606842,22.4602110981941,-0.835675060749054,-5.09627342224121,-21.2991735935211,4.48644944115921,-0.00496763542846397,-0.00363136110482392,6.17936706542969,22.7167055606842,22.4602110981941,"J.Sanders kicks 65 yards from MIA 35 to LAC 0. J.Reed to LAC 31 for 31 yards (J.Perry; C.Fejedelem).",4,0,0,"MIA","Kickoff","Return",46298,52559,NA,"MIA",35,14340,NA,NA,NA,29,14,NA,65,31,34,75,"Joe Reed",-0.305703506469721,16
"2020111512","923",10.8962551689148,6.37837648391724,6.55801486968994,-6.69299732208252,-3.68405532836914,-7.86589908599854,-0.300454250604676,-0.0151864259670942,-0.00148159112685766,8.9787325668335,6.37837648391724,6.55801486968994,"(15:00) T.Long punts 42 yards to MIA 26, Center-C.Mazza. J.Grant to MIA 44 for 18 yards (C.Mazza).",2,4,3,"LAC","Punt","Return",42663,43475,NA,"LAC",32,54000,NA,NA,NA,14,0,NA,42,18,24,78,"Jakeem Grant",109.783749389648,19
"2020111600","1853",78.9148526763916,16.8516845703125,16.8679909706116,-8.40602813720704,-5.31829929351807,-13.1932334899902,39.3165119803653,-0.00192487941068761,-0.0034413267584408,78.2318047332764,16.8516845703125,16.8679909706116,"D.Bailey kicks 69 yards from MIN 35 to CHI -4. C.Patterson for 104 yards, TOUCHDOWN.",3,0,0,"MIN","Kickoff","Return",38134,39975,NA,"MIN",35,54000,NA,NA,NA,6,7,NA,69,104,-35,75,"Cordarrelle Patterson",153.81854927063,25
"2020111600","3207",6.3611557006836,24.2712731957436,24.6827005147934,-3.44677341461181,-3.1091890335083,-24.0231805443764,2.01833311426535,-0.0088103948193684,0.00610065342564332,4.15993957519531,24.2712731957436,24.6827005147934,"D.Bailey kicks 59 yards from MIN 35 to CHI 6. C.Patterson to CHI 37 for 31 yards (T.Dye; C.Riley).",4,0,0,"MIN","Kickoff","Return",38134,39975,NA,"MIN",35,36360,NA,NA,NA,13,19,NA,59,31,28,45,"Cordarrelle Patterson",157.978488845825,26
